0
1
2
3
4
5
6
7
8
18780
         4609816 function calls (4606727 primitive calls) in 41.508 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:36(FontconfigPatternParser)
        1    0.004    0.004    0.244    0.244 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.020    0.020 fontconfig_pattern.py:71(__init__)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
        5    0.000    0.000    0.000    0.000 fractions.py:280(_operator_fallbacks)
        1    0.000    0.000    0.017    0.017 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fractions.py:44(Fraction)
     1732    0.024    0.000    0.113    0.000 fromnumeric.py:1900(any)
        1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
        2    0.001    0.000    0.001    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:2047(vectorize)
        3    0.000    0.000    0.000    0.000 function_base.py:2162(__init__)
      273    0.019    0.000    0.032    0.000 function_base.py:3944(add_newdoc)
        6    0.009    0.001    0.009    0.002 function_base.py:9(linspace)
       60    0.002    0.000    0.006    0.000 functools.py:17(update_wrapper)
       60    0.000    0.000    0.000    0.000 functools.py:39(wraps)
       15    0.000    0.000    0.000    0.000 genericpath.py:23(exists)
        2    0.000    0.000    0.000    0.000 genericpath.py:34(isfile)
       14    0.000    0.000    0.000    0.000 genericpath.py:46(isdir)
        1    0.006    0.006    0.007    0.007 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:306(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:334(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:337(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:379(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:414(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:417(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:478(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:514(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:517(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:572(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 getlimits.py:195(iinfo)
        5    0.000    0.000    0.000    0.000 getlimits.py:245(__init__)
        1    0.000    0.000    0.000    0.000 getlimits.py:25(finfo)
        2    0.000    0.000    0.000    0.000 getlimits.py:270(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
        1    0.000    0.000    0.001    0.001 glob.py:1(<module>)
        1    0.000    0.000    0.001    0.001 gridspec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:187(GridSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:31(GridSpecBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:318(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:382(SubplotSpec)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.001    0.001    0.002    0.002 gzip.py:4(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
        1    0.004    0.004    0.005    0.005 hashlib.py:56(<module>)
        1    0.002    0.002    0.002    0.002 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1815(Hermite)
        1    0.000    0.000    0.001    0.001 hermite.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
        1    0.000    0.000    0.001    0.001 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:1138(HTTP)
        1    0.000    0.000    0.000    0.000 httplib.py:1234(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 httplib.py:1267(HTTPS)
        1    0.000    0.000    0.000    0.000 httplib.py:1301(HTTPException)
        1    0.000    0.000    0.000    0.000 httplib.py:1306(NotConnected)
        1    0.000    0.000    0.000    0.000 httplib.py:1309(InvalidURL)
        1    0.000    0.000    0.000    0.000 httplib.py:1312(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 httplib.py:1317(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 httplib.py:1320(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 httplib.py:1323(IncompleteRead)
        1    0.000    0.000    0.000    0.000 httplib.py:1337(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 httplib.py:1340(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 httplib.py:1343(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 httplib.py:1346(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 httplib.py:1349(BadStatusLine)
        1    0.000    0.000    0.000    0.000 httplib.py:1356(LineTooLong)
        1    0.000    0.000    0.000    0.000 httplib.py:1364(LineAndFileWrapper)
        1    0.000    0.000    0.000    0.000 httplib.py:255(HTTPMessage)
        1    0.000    0.000    0.000    0.000 httplib.py:354(HTTPResponse)
        1    0.004    0.004    0.033    0.033 httplib.py:67(<module>)
        1    0.000    0.000    0.000    0.000 httplib.py:710(HTTPConnection)
        1    0.000    0.000    0.000    0.000 image.py:1107(BboxImage)
        1    0.001    0.001    0.001    0.001 image.py:5(<module>)
        1    0.000    0.000    0.000    0.000 image.py:557(AxesImage)
        1    0.000    0.000    0.000    0.000 image.py:63(_AxesImageBase)
        1    0.000    0.000    0.000    0.000 image.py:732(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:858(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:989(FigureImage)
        1    0.009    0.009    0.030    0.030 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:148(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:223(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:242(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:352(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:447(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:452(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:470(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:475(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:525(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(IndexExpression)
        2    0.008    0.004    0.008    0.004 index_tricks.py:647(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:87(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:154(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
      762    0.010    0.000    0.011    0.000 inspect.py:142(isfunction)
      558    0.003    0.000    0.003    0.000 inspect.py:208(iscode)
        1    0.001    0.001    0.191    0.191 inspect.py:25(<module>)
      149    0.010    0.000    0.011    0.000 inspect.py:471(getmodule)
      149    0.001    0.000    0.001    0.000 inspect.py:51(ismodule)
        1    0.000    0.000    0.000    0.000 inspect.py:629(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:631(BlockFinder)
      558    0.003    0.000    0.004    0.000 inspect.py:67(ismethod)
      558    0.031    0.000    0.041    0.000 inspect.py:743(getargs)
      558    0.009    0.000    0.067    0.000 inspect.py:803(getargspec)
        1    0.004    0.004    0.006    0.006 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1765(Laguerre)
        1    0.000    0.000    0.001    0.001 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:107(Legend)
        1    0.002    0.002    0.006    0.006 legend.py:23(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:53(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:134(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:135(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:164(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:165(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:178(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:182(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:216(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:220(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:257(HandlerLineCollection)
        1    0.001    0.001    0.001    0.001 legend_handler.py:26(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:290(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:294(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:365(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:378(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:390(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:394(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:45(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:502(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:506(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:566(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:570(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:590(HandlerPolyCollection)
       11    0.000    0.000    0.000    0.000 legend_handler.py:61(__init__)
        1    0.000    0.000    0.000    0.000 legendre.py:1795(Legendre)
        1    0.000    0.000    0.001    0.001 legendre.py:83(<module>)
        1    0.007    0.007    0.007    0.007 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
       44    0.000    0.000    0.003    0.000 linecache.py:13(getline)
       44    0.000    0.000    0.002    0.000 linecache.py:33(getlines)
       44    0.000    0.000    0.001    0.000 linecache.py:47(checkcache)
        1    0.000    0.000    0.002    0.002 linecache.py:72(updatecache)
        1    0.000    0.000    0.000    0.000 lines.py:1449(VertexSelector)
        1    0.008    0.008    0.008    0.008 lines.py:191(Line2D)
        1    0.001    0.001    0.055    0.055 lines.py:4(<module>)
        1    0.000    0.000    0.002    0.002 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
       22    0.000    0.000    0.000    0.000 locale.py:610(getpreferredencoding)
        5    0.000    0.000    0.000    0.000 machar.py:100(<lambda>)
        1    0.025    0.025    0.140    0.140 machar.py:116(_do_init)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.140    0.140 machar.py:98(__init__)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.003    0.003 markers.py:78(<module>)
        1    0.001    0.001    0.003    0.003 markers.py:97(MarkerStyle)
        1    0.000    0.000    0.000    0.000 mathtext.py:1006(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:102(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:1231(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1234(Node)
        1    0.000    0.000    0.000    0.000 mathtext.py:1267(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:1293(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1300(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1307(Char)
        1    0.000    0.000    0.000    0.000 mathtext.py:1385(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1414(List)
        1    0.000    0.000    0.000    0.000 mathtext.py:1475(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:156(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:1586(Vlist)
        1    0.010    0.010    0.105    0.105 mathtext.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1660(Rule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1677(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1688(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1697(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1730(GlueSpec)
        8    0.000    0.000    0.000    0.000 mathtext.py:1734(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1766(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1770(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1774(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1778(NegFil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1782(NegFill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1786(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1790(SsGlue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1794(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1803(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1811(Kern)
        1    0.000    0.000    0.000    0.000 mathtext.py:1840(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:1854(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:1883(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:1909(Ship)
        1    0.001    0.001    0.094    0.094 mathtext.py:2073(Parser)
        1    0.000    0.000    0.000    0.000 mathtext.py:230(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:236(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 mathtext.py:2384(State)
        1    0.002    0.002    0.093    0.093 mathtext.py:2595(<lambda>)
    10778    0.052    0.000    0.069    0.000 mathtext.py:2596(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:276(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 mathtext.py:304(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:3057(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:3078(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:333(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:361(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:389(Fonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:545(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:550(CachedFont)
        1    0.000    0.000    0.000    0.000 mathtext.py:663(BakomaFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:776(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:883(StixFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:999(StixSansFonts)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.001    0.001    0.001    0.001 mimetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetools.py:20(Message)
        1    0.000    0.000    0.000    0.000 mlab.py:1628(PCA)
        1    0.007    0.007    0.018    0.018 mlab.py:163(<module>)
        1    0.000    0.000    0.000    0.000 mlab.py:2996(FormatObj)
        1    0.000    0.000    0.000    0.000 mlab.py:3014(FormatString)
        1    0.000    0.000    0.000    0.000 mlab.py:3020(FormatFormatStr)
        2    0.000    0.000    0.000    0.000 mlab.py:3021(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:3030(FormatFloat)
        2    0.000    0.000    0.000    0.000 mlab.py:3031(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:3048(FormatInt)
        1    0.000    0.000    0.000    0.000 mlab.py:3060(FormatBool)
        1    0.000    0.000    0.000    0.000 mlab.py:3068(FormatPercent)
        1    0.000    0.000    0.000    0.000 mlab.py:3073(FormatThousands)
        1    0.000    0.000    0.000    0.000 mlab.py:3078(FormatMillions)
        1    0.000    0.000    0.000    0.000 mlab.py:3083(FormatDate)
        1    0.000    0.000    0.000    0.000 mlab.py:3100(FormatDatetime)
        1    0.000    0.000    0.000    0.000 mlab.py:3637(GaussianKDE)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:19(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:128(NoseTester)
       19    0.000    0.000    0.001    0.000 nosetester.py:170(__init__)
       19    0.005    0.000    0.006    0.000 nosetester.py:511(_numpy_tester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.012    0.012    0.014    0.014 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:40(BagObj)
        1    0.000    0.000    0.000    0.000 npyio.py:95(NpzFile)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.007    0.007 numbers.py:6(<module>)
        1    0.007    0.007    0.021    0.021 numeric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:148(ones)
        2    0.000    0.000    0.000    0.000 numeric.py:1871(set_string_function)
        1    0.000    0.000    0.000    0.000 numeric.py:2279(identity)
        4    0.000    0.000    0.000    0.000 numeric.py:2576(seterr)
        4    0.000    0.000    0.000    0.000 numeric.py:2676(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2896(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2900(errstate)
        2    0.000    0.000    0.000    0.000 numeric.py:2963(__init__)
        2    0.000    0.000    0.000    0.000 numeric.py:2967(__enter__)
        2    0.000    0.000    0.000    0.000 numeric.py:2972(__exit__)
        1    0.000    0.000    0.000    0.000 numeric.py:2978(_setdef)
        3    0.005    0.002    0.006    0.002 numeric.py:365(extend_all)
       21    0.000    0.000    0.001    0.000 numeric.py:414(asarray)
     1732    0.027    0.000    0.046    0.000 numeric.py:484(asanyarray)
        1    0.000    0.000    0.000    0.000 numeric.py:55(ComplexWarning)
       72    0.000    0.000    0.001    0.000 numerictypes.py:127(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:154(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
       21    0.000    0.000    0.000    0.000 numerictypes.py:216(_evalname)
       26    0.001    0.000    0.001    0.000 numerictypes.py:229(bitname)
        1    0.000    0.000    0.001    0.001 numerictypes.py:285(_add_types)
        1    0.002    0.002    0.004    0.004 numerictypes.py:301(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:338(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:379(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:428(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:443(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:451(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:765(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:781(_construct_lookups)
        1    0.006    0.006    0.022    0.022 numerictypes.py:82(<module>)
        1    0.000    0.000    0.001    0.001 numerictypes.py:957(_register_types)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1207(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1256(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1360(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:144(OffsetBox)
        1    0.001    0.001    0.001    0.001 offsetbox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1602(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1712(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1740(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:292(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:336(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:415(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:494(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:577(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:706(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:873(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:980(AnchoredOffsetbox)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.001    0.001    0.001    0.001 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 os.py:136(makedirs)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        2    0.000    0.000    0.000    0.000 os.py:472(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:496(__delitem__)
        1    0.000    0.000    0.000    0.000 parser.py:1171(_tzparser)
        1    0.000    0.000    0.000    0.000 parser.py:1173(_result)
        1    0.000    0.000    0.000    0.000 parser.py:1178(_attr)
        1    0.000    0.000    0.000    0.000 parser.py:210(_resultbase)
        1    0.000    0.000    0.000    0.000 parser.py:232(parserinfo)
        1    0.000    0.000    0.001    0.001 parser.py:283(__init__)
        1    0.001    0.001    0.008    0.008 parser.py:29(<module>)
        7    0.000    0.000    0.001    0.000 parser.py:298(_convert)
        1    0.000    0.000    0.000    0.000 parser.py:374(_ymd)
        1    0.000    0.000    0.001    0.001 parser.py:48(_timelex)
        1    0.000    0.000    0.000    0.000 parser.py:485(parser)
        1    0.000    0.000    0.001    0.001 parser.py:486(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:617(_result)
        1    0.000    0.000    0.000    0.000 patches.py:1071(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:1117(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1219(YAArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1323(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1351(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1412(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1452(Arc)
        6    0.006    0.001    0.008    0.001 patches.py:1720(_pprint_table)
        6    0.002    0.000    0.021    0.003 patches.py:1757(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1794(_simpleprint_styles)
       10    0.000    0.000    0.000    0.000 patches.py:1801(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:1806(_Style)
        1    0.009    0.009    0.010    0.010 patches.py:1862(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:1900(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:1964(Square)
        1    0.000    0.000    0.000    0.000 patches.py:1994(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2017(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2055(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2074(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2125(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2188(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2243(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2352(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2387(FancyBboxPatch)
        1    0.000    0.000    0.003    0.003 patches.py:2607(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2649(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2662(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2750(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2787(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2826(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2889(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2984(Bar)
        1    0.022    0.022    0.092    0.092 patches.py:3(<module>)
        1    0.001    0.001    0.014    0.014 patches.py:3095(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:3136(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:3230(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3366(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3377(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3397(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3417(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3437(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3458(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3479(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3501(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3578(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3613(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3637(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3661(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3695(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3781(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3883(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3939(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4275(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 patches.py:549(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:59(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:615(Rectangle)
        1    0.000    0.000    0.000    0.000 patches.py:762(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:846(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:874(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:983(Wedge)
        1    0.000    0.000    0.005    0.005 path.py:1014(_define_deprecated_functions)
       13    0.001    0.000    0.003    0.000 path.py:103(__init__)
        1    0.000    0.000    0.005    0.005 path.py:13(<module>)
       13    0.000    0.000    0.001    0.000 path.py:212(_update_values)
        1    0.000    0.000    0.000    0.000 path.py:31(Path)
        1    0.000    0.000    0.000    0.000 pickle.py:1267(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.001    0.001    0.005    0.005 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:833(Unpickler)
        1    0.001    0.001    0.008    0.008 polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:116(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:169(ThetaFormatter)
